Symbol,Type,FollowmeLots,BrokerLots,OpenTime,CloseTime,OpenPrice,ClosePrice,Swaps,Commission,Profit,Pips,SL,TP,HoldingTime(s)
XAUUSD,buy,0.01,0.01,2021/7/28 12:30,2021/7/28 12:33,1799.33,1800.67,0,-0.07,1.34,13.4,0,0,180
EURUSD,buy,0.01,0.01,2021/7/28 8:32,2021/7/28 11:55,1.18166,1.18254,0,-0.04,0.88,8.8,0,0,12193
EURUSD,buy,0.01,0.01,2021/7/28 11:33,2021/7/28 11:42,1.18039,1.18099,0,-0.04,0.6,6,0,0,529
XAUUSD,sell,0.01,0.01,2021/7/28 6:11,2021/7/28 6:36,1806.73,1806.29,0,-0.07,0.44,4.4,0,0,1497
GBPUSD,sell,0.01,0.01,2021/7/27 18:24,2021/7/28 5:08,1.38772,1.38764,-0.03,-0.05,0.08,0.8,1.3896,1.3868,38652
GBPUSD,sell,0.01,0.01,2021/7/28 4:27,2021/7/28 5:01,1.38879,1.38814,0,-0.05,0.65,6.5,0,0,2033
GBPUSD,sell,0.01,0.01,2021/7/27 18:25,2021/7/28 3:53,1.3878,1.38769,-0.03,-0.05,0.11,1.1,1.3896,1.3868,34034
GBPUSD,sell,0.01,0.01,2021/7/28 3:16,2021/7/28 3:30,1.38879,1.38827,0,-0.05,0.52,5.2,0,0,861
GBPUSD,sell,0.01,0.01,2021/7/27 22:52,2021/7/27 23:06,1.38841,1.38803,0,-0.05,0.38,3.8,0,0,836
GBPUSD,sell,0.01,0.01,2021/7/27 18:30,2021/7/27 22:28,1.38815,1.38799,0,-0.05,0.16,1.6,0,1.3865,14324
GBPUSD,sell,0.01,0.01,2021/7/27 18:30,2021/7/27 22:28,1.38837,1.388,0,-0.05,0.37,3.7,0,1.3865,14283
GBPUSD,sell,0.01,0.01,2021/7/27 18:37,2021/7/27 22:28,1.38836,1.38799,0,-0.05,0.37,3.7,0,1.3865,13829
GBPUSD,sell,0.01,0.01,2021/7/27 19:30,2021/7/27 22:21,1.38838,1.3882,0,-0.05,0.18,1.8,0,1.38742,10245
GBPUSD,sell,0.01,0.01,2021/7/27 19:36,2021/7/27 22:20,1.38852,1.38821,0,-0.05,0.31,3.1,0,1.38742,9816
GBPUSD,sell,0.01,0.01,2021/7/27 19:59,2021/7/27 22:17,1.38842,1.38816,0,-0.05,0.26,2.6,0,1.38742,8310
GBPUSD,sell,0.01,0.01,2021/7/27 20:03,2021/7/27 22:13,1.38858,1.38821,0,-0.05,0.37,3.7,0,1.38742,7824
GBPUSD,sell,0.01,0.01,2021/7/27 20:03,2021/7/27 22:13,1.38857,1.3882,0,-0.05,0.37,3.7,0,1.38742,7797
GBPUSD,sell,0.01,0.01,2021/7/27 20:06,2021/7/27 22:10,1.38878,1.38842,0,-0.05,0.36,3.6,0,1.38742,7471
GBPUSD,sell,0.01,0.01,2021/7/27 20:29,2021/7/27 22:09,1.38876,1.38843,0,-0.05,0.33,3.3,0,1.38742,5983
GBPUSD,sell,0.01,0.01,2021/7/27 20:35,2021/7/27 22:03,1.38887,1.38848,0,-0.05,0.39,3.9,0,1.38742,5238
GBPUSD,sell,0.01,0.01,2021/7/27 20:36,2021/7/27 22:01,1.38916,1.38849,0,-0.05,0.67,6.7,0,1.38742,5066
GBPUSD,sell,0.01,0.01,2021/7/27 20:37,2021/7/27 22:01,1.38917,1.3885,0,-0.05,0.67,6.7,0,1.38742,5020
GBPUSD,sell,0.01,0.01,2021/7/27 21:07,2021/7/27 22:00,1.38917,1.38853,0,-0.05,0.64,6.4,0,1.38742,3183
GBPUSD,sell,0.01,0.01,2021/7/27 21:12,2021/7/27 22:00,1.38928,1.3886,0,-0.05,0.68,6.8,0,1.38742,2893
GBPUSD,sell,0.01,0.01,2021/7/27 21:14,2021/7/27 22:00,1.38929,1.38858,0,-0.05,0.71,7.1,0,1.38742,2768
GBPUSD,sell,0.02,0.02,2021/7/27 21:16,2021/7/27 22:00,1.38935,1.3886,0,-0.11,1.5,7.5,0,1.38742,2636
GBPUSD,sell,0.02,0.02,2021/7/27 21:48,2021/7/27 21:53,1.38919,1.38883,0,-0.11,0.72,3.6,0,0,306
GBPUSD,sell,0.01,0.01,2021/7/27 19:40,2021/7/27 19:49,1.38857,1.38812,0,-0.05,0.45,4.5,0,0,575
GBPUSD,sell,0.01,0.01,2021/7/27 18:47,2021/7/27 19:28,1.38894,1.38809,0,-0.05,0.85,8.5,0,1.3865,2459
GBPUSD,sell,0.01,0.01,2021/7/27 18:47,2021/7/27 19:24,1.38892,1.38819,0,-0.05,0.73,7.3,0,0,2192
GBPUSD,sell,0.01,0.01,2021/7/27 19:18,2021/7/27 19:24,1.38876,1.3882,0,-0.05,0.56,5.6,0,0,371
GBPUSD,sell,0.01,0.01,2021/7/27 19:08,2021/7/27 19:12,1.38876,1.38818,0,-0.05,0.58,5.8,0,0,242
GBPUSD,sell,0.01,0.01,2021/7/27 18:17,2021/7/27 18:19,1.38805,1.38742,0,-0.05,0.63,6.3,0,0,129
EURUSD,sell,0.01,0.01,2021/7/27 15:39,2021/7/27 16:36,1.18154,1.18142,0,-0.04,0.12,1.2,0,0,3442
XAUUSD,buy,0.01,0.01,2021/7/26 22:12,2021/7/26 22:46,1797.76,1798.35,0,-0.07,0.59,5.9,0,0,2026
GBPUSD,sell,0.01,0.01,2021/7/26 18:46,2021/7/26 20:59,1.3826,1.38229,0,-0.05,0.31,3.1,0,1.3807,7982
GBPUSD,sell,0.01,0.01,2021/7/26 18:49,2021/7/26 20:20,1.38298,1.38237,0,-0.05,0.61,6.1,0,1.3807,5466
GBPUSD,sell,0.01,0.01,2021/7/26 18:07,2021/7/26 18:34,1.38281,1.38184,0,-0.05,0.97,9.7,0,0,1604
GBPUSD,sell,0.01,0.01,2021/7/26 17:41,2021/7/26 17:58,1.38228,1.38228,0,-0.05,0,0,0,0,993
GBPUSD,sell,0.01,0.01,2021/7/26 17:51,2021/7/26 17:56,1.3829,1.38247,0,-0.05,0.43,4.3,0,0,314
XAUUSD,sell,0.01,0.01,2021/7/26 13:08,2021/7/26 13:17,1809.73,1809.07,0,-0.07,0.66,6.6,0,0,518
XAUUSD,sell,0.01,0.01,2021/7/26 10:14,2021/7/26 10:53,1807.73,1808.2,0,-0.07,-0.47,-4.7,0,0,2375
XAUUSD,sell,0.01,0.01,2021/7/26 10:24,2021/7/26 10:53,1809.54,1808.89,0,-0.07,0.65,6.5,0,0,1681
XAUUSD,sell,0.01,0.01,2021/7/26 10:31,2021/7/26 10:48,1811.35,1810.02,0,-0.07,1.33,13.3,0,0,1038
XAUUSD,sell,0.01,0.01,2021/7/26 6:41,2021/7/26 9:17,1806.39,1806.83,0,-0.07,-0.44,-4.4,0,0,9399
XAUUSD,sell,0.01,0.01,2021/7/26 9:11,2021/7/26 9:15,1808.12,1807.39,0,-0.07,0.73,7.3,0,0,253
XAUUSD,sell,0.01,0.01,2021/7/26 8:34,2021/7/26 9:05,1808.65,1807.36,0,-0.07,1.29,12.9,0,1806.8,1831
XAUUSD,sell,0.01,0.01,2021/7/26 8:46,2021/7/26 8:56,1809.15,1808.25,0,-0.07,0.9,9,0,0,573
XAUUSD,sell,0.01,0.01,2021/7/23 18:42,2021/7/23 21:49,1801.47,1801.38,0,-0.07,0.09,0.9,0,1799.2,11232
XAUUSD,sell,0.01,0.01,2021/7/23 21:02,2021/7/23 21:28,1803.51,1802.94,0,-0.07,0.57,5.7,0,1801.65,1552
XAUUSD,sell,0.01,0.01,2021/7/23 21:14,2021/7/23 21:20,1804.56,1803.86,0,-0.07,0.7,7,0,0,379
XAUUSD,sell,0.01,0.01,2021/7/23 19:13,2021/7/23 19:51,1803.56,1802.43,0,-0.07,1.13,11.3,0,0,2302
EURUSD,buy,0.01,0.01,2021/7/23 17:24,2021/7/23 19:09,1.17608,1.17643,0,-0.04,0.35,3.5,0,0,6279
XAUUSD,sell,0.01,0.01,2021/7/23 16:52,2021/7/23 17:05,1800.28,1799.05,0,-0.07,1.23,12.3,0,0,834
XAUUSD,sell,0.01,0.01,2021/7/23 15:31,2021/7/23 16:35,1799.3,1798.31,0,-0.07,0.99,9.9,0,0,3856
XAUUSD,sell,0.01,0.01,2021/7/23 15:38,2021/7/23 16:27,1801.13,1800.61,0,-0.07,0.52,5.2,0,0,2971
GBPUSD,sell,0.01,0.01,2021/7/21 20:01,2021/7/22 1:20,1.37001,1.37154,-0.08,-0.05,-1.53,-15.3,0,1.37,19128
GBPUSD,sell,0.01,0.01,2021/7/21 20:09,2021/7/22 1:20,1.37096,1.37154,-0.08,-0.05,-0.58,-5.8,0,1.37,18611
GBPUSD,sell,0.01,0.01,2021/7/21 21:58,2021/7/21 23:52,1.37167,1.37151,0,-0.05,0.16,1.6,0,1.37,6857
GBPUSD,sell,0.01,0.01,2021/7/21 22:06,2021/7/21 23:37,1.372,1.3715,0,-0.05,0.5,5,0,0,5430
GBPUSD,sell,0.01,0.01,2021/7/21 22:06,2021/7/21 23:30,1.37199,1.37139,0,-0.05,0.6,6,0,0,4987
GBPUSD,sell,0.01,0.01,2021/7/21 23:01,2021/7/21 23:28,1.37188,1.37152,0,-0.05,0.36,3.6,0,0,1576
GBPUSD,sell,0.01,0.01,2021/7/21 23:07,2021/7/21 23:28,1.37196,1.37151,0,-0.05,0.45,4.5,0,0,1253
GBPUSD,sell,0.01,0.01,2021/7/21 20:22,2021/7/21 21:21,1.37177,1.37081,0,-0.05,0.96,9.6,0,0,3517
GBPUSD,sell,0.01,0.01,2021/7/21 20:25,2021/7/21 21:13,1.37193,1.37095,0,-0.05,0.98,9.8,0,0,2891
GBPUSD,sell,0.02,0.02,2021/7/21 20:21,2021/7/21 20:59,1.37172,1.37105,0,-0.1,1.34,6.7,0,0,2243
XAUUSD,buy,0.01,0.01,2021/7/21 15:50,2021/7/21 15:51,1796.1,1796.95,0,-0.07,0.85,8.5,0,0,88
XAUUSD,buy,0.01,0.01,2021/7/21 15:45,2021/7/21 15:46,1795.18,1796.29,0,-0.07,1.11,11.1,0,0,40
XAUUSD,buy,0.01,0.01,2021/7/21 13:37,2021/7/21 15:28,1804.06,1802.13,0,-0.07,-1.93,-19.3,1791.2,0,6697
XAUUSD,buy,0.01,0.01,2021/7/21 15:19,2021/7/21 15:22,1797.38,1798.76,0,-0.07,1.38,13.8,0,0,164
XAUUSD,buy,0.01,0.01,2021/7/21 15:05,2021/7/21 15:10,1798.57,1800.02,0,-0.07,1.45,14.5,0,0,325
XAUUSD,buy,0.01,0.01,2021/7/21 14:06,2021/7/21 14:15,1801.23,1802.27,0,-0.07,1.04,10.4,0,0,512
XAUUSD,buy,0.01,0.01,2021/7/21 12:44,2021/7/21 12:45,1804,1804.61,0,-0.07,0.61,6.1,0,0,92
EURUSD,buy,0.01,0.01,2021/7/21 9:59,2021/7/21 11:32,1.17636,1.17671,0,-0.04,0.35,3.5,0,0,5575
GBPUSD,buy,0.01,0.01,2021/7/20 15:21,2021/7/20 16:47,1.35954,1.35993,0,-0.05,0.39,3.9,0,0,5112
GBPUSD,buy,0.01,0.01,2021/7/20 16:13,2021/7/20 16:36,1.35767,1.35861,0,-0.05,0.94,9.4,0,0,1377
GBPUSD,buy,0.01,0.01,2021/7/20 16:33,2021/7/20 16:35,1.35725,1.35828,0,-0.05,1.03,10.3,0,0,97
GBPUSD,buy,0.01,0.01,2021/7/19 19:41,2021/7/19 23:03,1.36771,1.36699,0,-0.05,-0.72,-7.2,0,0,12140
GBPUSD,buy,0.01,0.01,2021/7/19 21:39,2021/7/19 23:01,1.36632,1.36691,0,-0.05,0.59,5.9,0,0,4926
GBPUSD,buy,0.01,0.01,2021/7/19 22:24,2021/7/19 22:39,1.36557,1.36637,0,-0.05,0.8,8,0,0,886
GBPUSD,buy,0.01,0.01,2021/7/19 21:12,2021/7/19 21:20,1.36679,1.36742,0,-0.05,0.63,6.3,0,0,435
GBPUSD,buy,0.01,0.01,2021/7/19 20:59,2021/7/19 21:02,1.36671,1.36748,0,-0.05,0.77,7.7,0,0,192
GBPUSD,buy,0.01,0.01,2021/7/19 20:32,2021/7/19 20:42,1.36712,1.36759,0,-0.05,0.47,4.7,0,0,604
GBPUSD,buy,0.01,0.01,2021/7/19 19:43,2021/7/19 20:22,1.36742,1.36779,0,-0.05,0.37,3.7,0,0,2385
GBPUSD,buy,0.01,0.01,2021/7/19 19:51,2021/7/19 20:16,1.36717,1.36758,0,-0.05,0.41,4.1,0,0,1493
GBPUSD,buy,0.01,0.01,2021/7/19 20:01,2021/7/19 20:12,1.36663,1.36731,0,-0.05,0.68,6.8,0,0,641
GBPUSD,buy,0.02,0.02,2021/7/19 17:18,2021/7/19 18:39,1.36814,1.36869,0,-0.1,1.1,5.5,0,1.36914,4819
XAUUSD,buy,0.01,0.01,2021/7/19 12:00,2021/7/19 12:51,1803.95,1804.56,0,-0.07,0.61,6.1,0,0,3034
GBPUSD,buy,0.01,0.01,2021/7/19 11:36,2021/7/19 12:28,1.37126,1.37185,0,-0.05,0.59,5.9,0,0,3086
GBPUSD,buy,0.01,0.01,2021/7/19 12:13,2021/7/19 12:22,1.37031,1.37083,0,-0.05,0.52,5.2,0,0,541
XAUUSD,buy,0.01,0.01,2021/7/19 12:15,2021/7/19 12:22,1802.23,1802.83,0,-0.07,0.6,6,0,0,419
GBPUSD,buy,0.01,0.01,2021/7/19 11:44,2021/7/19 11:50,1.37043,1.37094,0,-0.05,0.51,5.1,0,0,357
XAUUSD,buy,0.01,0.01,2021/7/19 11:06,2021/7/19 11:45,1804.39,1805.86,0,-0.07,1.47,14.7,0,0,2349
XAUUSD,buy,0.01,0.01,2021/7/19 9:52,2021/7/19 10:30,1804.53,1805.82,0,-0.07,1.29,12.9,0,0,2277
GBPUSD,buy,0.01,0.01,2021/7/16 22:06,2021/7/16 23:52,1.37643,1.37652,0,-0.05,0.09,0.9,0,0,6351
XAUUSD,buy,0.01,0.01,2021/7/16 22:18,2021/7/16 23:41,1811.22,1811.43,0,-0.07,0.21,2.1,0,0,5017
GBPUSD,buy,0.01,0.01,2021/7/16 19:47,2021/7/16 20:18,1.3777,1.3781,0,-0.05,0.4,4,0,0,1903
XAUUSD,buy,0.01,0.01,2021/7/16 18:30,2021/7/16 19:10,1811.27,1813.84,0,-0.07,2.57,25.7,0,1815.5,2372
GBPUSD,buy,0.01,0.01,2021/7/16 18:48,2021/7/16 18:56,1.37761,1.37859,0,-0.05,0.98,9.8,0,0,479
XAUUSD,buy,0.01,0.01,2021/7/16 18:31,2021/7/16 18:31,1810.18,1810.65,0,-0.07,0.47,4.7,0,0,15
XAUUSD,buy,0.01,0.01,2021/7/16 18:20,2021/7/16 18:22,1812.22,1812.98,0,-0.07,0.76,7.6,0,0,129
XAUUSD,buy,0.01,0.01,2021/7/16 18:04,2021/7/16 18:10,1812.65,1813.68,0,-0.07,1.03,10.3,0,0,403
GBPUSD,buy,0.01,0.01,2021/7/16 17:36,2021/7/16 17:58,1.37814,1.37908,0,-0.05,0.94,9.4,0,0,1321
XAUUSD,sell,0.01,0.01,2021/7/16 16:51,2021/7/16 16:55,1825.34,1824.46,0,-0.07,0.88,8.8,0,0,228
XAUUSD,sell,0.01,0.01,2021/7/16 16:36,2021/7/16 16:47,1824.01,1823.56,0,-0.07,0.45,4.5,0,0,655
XAUUSD,sell,0.01,0.01,2021/7/16 16:30,2021/7/16 16:30,1824.22,1823.66,0,-0.07,0.56,5.6,0,0,15
XAUUSD,sell,0.01,0.01,2021/7/15 19:58,2021/7/16 4:45,1826.81,1826.83,-0.03,-0.07,-0.02,-0.2,0,0,31634
XAUUSD,sell,0.01,0.01,2021/7/15 19:21,2021/7/15 19:42,1826.25,1825.82,0,-0.07,0.43,4.3,0,0,1254
XAUUSD,buy,0.01,0.01,2021/7/15 17:58,2021/7/15 18:05,1821.81,1822.74,0,-0.07,0.93,9.3,0,0,422
XAUUSD,sell,0.01,0.01,2021/7/15 16:48,2021/7/15 16:58,1826.3,1825.8,0,-0.07,0.5,5,0,0,635
XAUUSD,sell,0.01,0.01,2021/7/15 16:12,2021/7/15 16:16,1825.58,1825.01,0,-0.07,0.57,5.7,0,0,226
XAUUSD,buy,0.01,0.01,2021/7/14 18:39,2021/7/14 18:44,1821.35,1821.88,0,-0.07,0.53,5.3,0,0,300
XAUUSD,buy,0.01,0.01,2021/7/14 16:33,2021/7/14 18:26,1825.67,1824,0,-0.07,-1.67,-16.7,0,0,6820
XAUUSD,buy,0.01,0.01,2021/7/14 17:57,2021/7/14 18:05,1821.06,1821.78,0,-0.07,0.72,7.2,0,0,509
XAUUSD,sell,0.01,0.01,2021/7/14 14:19,2021/7/14 17:56,1816.57,1821.66,0,-0.07,-5.09,-50.9,0,0,12990
XAUUSD,sell,0.01,0.01,2021/7/14 15:03,2021/7/14 16:49,1819.87,1824.62,0,-0.07,-4.75,-47.5,0,0,6375
XAUUSD,sell,0.01,0.01,2021/7/14 15:08,2021/7/14 16:37,1822.49,1823.78,0,-0.07,-1.29,-12.9,0,0,5289
XAUUSD,sell,0.01,0.01,2021/7/14 15:06,2021/7/14 16:36,1821.66,1825.09,0,-0.07,-3.43,-34.3,0,0,5415
XAUUSD,sell,0.01,0.01,2021/7/14 15:07,2021/7/14 16:36,1822.56,1825.09,0,-0.07,-2.53,-25.3,0,0,5339
XAUUSD,sell,0.01,0.01,2021/7/14 16:15,2021/7/14 16:18,1827.56,1826.35,0,-0.07,1.21,12.1,0,0,172
XAUUSD,sell,0.01,0.01,2021/7/14 16:11,2021/7/14 16:12,1828.15,1827.04,0,-0.07,1.11,11.1,0,0,51
XAUUSD,sell,0.01,0.01,2021/7/14 15:50,2021/7/14 16:07,1827.52,1826.31,0,-0.07,1.21,12.1,0,0,1022
XAUUSD,sell,0.01,0.01,2021/7/14 15:53,2021/7/14 16:06,1827.82,1826.83,0,-0.07,0.99,9.9,0,0,808
XAUUSD,sell,0.01,0.01,2021/7/14 15:56,2021/7/14 16:02,1828.49,1827.4,0,-0.07,1.09,10.9,0,0,386
XAUUSD,sell,0.01,0.01,2021/7/14 16:00,2021/7/14 16:01,1829.69,1828.19,0,-0.07,1.5,15,0,0,96
XAUUSD,sell,0.01,0.01,2021/7/14 15:57,2021/7/14 15:58,1828.72,1827.48,0,-0.07,1.24,12.4,0,0,58
XAUUSD,sell,0.01,0.01,2021/7/14 15:31,2021/7/14 15:47,1826.71,1825.97,0,-0.07,0.74,7.4,0,0,957
XAUUSD,sell,0.01,0.01,2021/7/14 15:41,2021/7/14 15:44,1828.08,1826.88,0,-0.07,1.2,12,0,0,207
XAUUSD,sell,0.01,0.01,2021/7/14 15:40,2021/7/14 15:44,1828.15,1827.15,0,-0.07,1,10,0,0,239
XAUUSD,sell,0.01,0.01,2021/7/14 15:33,2021/7/14 15:36,1827.68,1826.19,0,-0.07,1.49,14.9,0,0,166
XAUUSD,sell,0.01,0.01,2021/7/14 15:10,2021/7/14 15:29,1823.81,1823.91,0,-0.07,-0.1,-1,0,0,1156
XAUUSD,sell,0.01,0.01,2021/7/14 15:27,2021/7/14 15:27,1825.56,1824.63,0,-0.07,0.93,9.3,0,0,20
XAUUSD,sell,0.01,0.01,2021/7/14 15:11,2021/7/14 15:24,1823.79,1824.05,0,-0.07,-0.26,-2.6,0,0,811
XAUUSD,sell,0.01,0.01,2021/7/14 15:19,2021/7/14 15:20,1825.99,1824.8,0,-0.07,1.19,11.9,0,0,82
XAUUSD,sell,0.01,0.01,2021/7/14 15:12,2021/7/14 15:18,1824.62,1823.84,0,-0.07,0.78,7.8,0,0,371
XAUUSD,sell,0.01,0.01,2021/7/14 15:13,2021/7/14 15:18,1825.52,1824.08,0,-0.07,1.44,14.4,0,0,298
XAUUSD,sell,0.01,0.01,2021/7/14 15:14,2021/7/14 15:17,1825.89,1824.68,0,-0.07,1.21,12.1,0,0,208
XAUUSD,sell,0.01,0.01,2021/7/14 12:10,2021/7/14 12:45,1814.23,1813.02,0,-0.07,1.21,12.1,0,1812.6,2093
XAUUSD,sell,0.01,0.01,2021/7/14 11:32,2021/7/14 11:36,1814.58,1814.39,0,-0.07,0.19,1.9,0,0,209
XAUUSD,sell,0.01,0.01,2021/7/14 9:30,2021/7/14 9:43,1814.17,1813.63,0,-0.07,0.54,5.4,0,0,772
XAUUSD,sell,0.01,0.01,2021/7/14 7:15,2021/7/14 7:42,1813.36,1812.75,0,-0.07,0.61,6.1,0,1811.35,1623
EURUSD,buy,0.01,0.01,2021/7/13 20:00,2021/7/14 4:41,1.18038,1.17804,-0.05,-0.04,-2.34,-23.4,0,0,31256
EURUSD,buy,0.01,0.01,2021/7/13 20:50,2021/7/14 4:41,1.17915,1.17807,-0.05,-0.04,-1.08,-10.8,0,1.1797,28278
EURUSD,buy,0.01,0.01,2021/7/13 21:36,2021/7/14 4:41,1.17869,1.17808,-0.05,-0.04,-0.61,-6.1,0,1.1788,25517
EURUSD,buy,0.01,0.01,2021/7/13 21:36,2021/7/14 4:41,1.17859,1.17809,-0.05,-0.04,-0.5,-5,0,1.1788,25464
EURUSD,buy,0.01,0.01,2021/7/13 21:44,2021/7/14 4:41,1.17848,1.17809,-0.05,-0.04,-0.39,-3.9,0,1.1788,25005
EURUSD,buy,0.02,0.02,2021/7/13 21:45,2021/7/14 4:39,1.17844,1.17826,-0.1,-0.09,-0.36,-1.8,0,1.1788,24828
EURUSD,buy,0.02,0.02,2021/7/13 21:56,2021/7/14 4:39,1.17836,1.17828,-0.1,-0.09,-0.16,-0.8,0,1.1788,24141
EURUSD,buy,0.01,0.01,2021/7/13 21:04,2021/7/14 4:39,1.17827,1.17829,-0.05,-0.04,0.02,0.2,0,1.1788,27292
EURUSD,buy,0.01,0.01,2021/7/13 21:03,2021/7/14 4:38,1.17825,1.17829,-0.05,-0.04,0.04,0.4,0,1.1788,27332
EURUSD,buy,0.01,0.01,2021/7/13 21:03,2021/7/14 4:38,1.17824,1.17825,-0.05,-0.04,0.01,0.1,0,1.1788,27318
EURUSD,buy,0.03,0.03,2021/7/13 22:08,2021/7/14 4:38,1.17823,1.1783,-0.15,-0.13,0.21,0.7,0,1.1788,23385
EURUSD,buy,0.01,0.01,2021/7/13 22:48,2021/7/14 4:37,1.17806,1.17825,-0.05,-0.04,0.19,1.9,0,1.1788,20977
EURUSD,buy,0.01,0.01,2021/7/13 22:40,2021/7/14 4:37,1.17806,1.1782,-0.05,-0.04,0.14,1.4,0,1.1788,21406
EURUSD,buy,0.02,0.02,2021/7/13 22:57,2021/7/14 4:37,1.17732,1.1782,-0.1,-0.09,1.76,8.8,0,1.1788,20397
EURUSD,buy,0.03,0.03,2021/7/13 22:54,2021/7/14 4:37,1.1775,1.17819,-0.15,-0.13,2.07,6.9,0,1.1788,20555
EURUSD,buy,0.02,0.02,2021/7/13 22:51,2021/7/14 4:37,1.17754,1.17819,-0.1,-0.09,1.3,6.5,0,1.1788,20745
EURUSD,buy,0.01,0.01,2021/7/13 22:53,2021/7/14 4:37,1.17771,1.17819,-0.05,-0.04,0.48,4.8,0,1.1788,20628
EURUSD,buy,0.02,0.02,2021/7/14 2:14,2021/7/14 4:37,1.17771,1.17817,0,-0.09,0.92,4.6,0,0,8586
EURUSD,buy,0.02,0.02,2021/7/14 3:16,2021/7/14 4:37,1.17731,1.17818,0,-0.09,1.74,8.7,0,0,4831
EURUSD,buy,0.05,0.05,2021/7/13 22:55,2021/7/13 23:04,1.17725,1.17786,0,-0.22,3.05,6.1,0,0,512
XAUUSD,sell,0.01,0.01,2021/7/13 18:52,2021/7/13 19:35,1813.56,1812.27,0,-0.07,1.29,12.9,0,0,2571
XAUUSD,sell,0.01,0.01,2021/7/13 18:05,2021/7/13 18:18,1812.99,1812.17,0,-0.07,0.82,8.2,0,0,767
EURUSD,sell,0.01,0.01,2021/7/13 11:25,2021/7/13 12:15,1.18469,1.18419,0,-0.05,0.5,5,0,0,2984
EURUSD,sell,0.01,0.01,2021/7/13 10:03,2021/7/13 11:04,1.18577,1.18437,0,-0.05,1.4,14,0,0,3656
XAUUSD,sell,0.01,0.01,2021/7/12 22:41,2021/7/12 22:54,1807.12,1806.16,0,-0.07,0.96,9.6,0,0,726
XAUUSD,sell,0.01,0.01,2021/7/12 21:29,2021/7/12 22:18,1805.85,1805.52,0,-0.07,0.33,3.3,0,0,2950
XAUUSD,sell,0.01,0.01,2021/7/12 20:31,2021/7/12 20:38,1805.88,1804.93,0,-0.07,0.95,9.5,0,0,368
XAUUSD,sell,0.01,0.01,2021/7/12 19:33,2021/7/12 19:42,1805.86,1805.22,0,-0.07,0.64,6.4,0,0,511
XAUUSD,sell,0.01,0.01,2021/7/12 19:15,2021/7/12 19:22,1805.88,1805.44,0,-0.07,0.44,4.4,0,0,364
XAUUSD,sell,0.01,0.01,2021/7/9 19:17,2021/7/12 1:02,1809.63,1808.06,-0.03,-0.07,1.57,15.7,0,0,193492
XAUUSD,sell,0.01,0.01,2021/7/9 18:14,2021/7/9 18:44,1808.27,1808.19,0,-0.07,0.08,0.8,0,1806.27,1771
XAUUSD,sell,0.01,0.01,2021/7/9 18:01,2021/7/9 18:08,1807.84,1807.72,0,-0.07,0.12,1.2,0,0,393
GBPUSD,sell,0.01,0.01,2021/7/9 17:20,2021/7/9 17:56,1.38567,1.38552,0,-0.05,0.15,1.5,0,0,2160
GBPUSD,sell,0.01,0.01,2021/7/9 17:35,2021/7/9 17:56,1.38636,1.38602,0,-0.05,0.34,3.4,0,0,1218
GBPUSD,sell,0.01,0.01,2021/7/9 17:38,2021/7/9 17:55,1.38672,1.38606,0,-0.05,0.66,6.6,0,0,1041
GBPUSD,sell,0.02,0.02,2021/7/9 17:50,2021/7/9 17:55,1.38751,1.38649,0,-0.11,2.04,10.2,0,0,282
GBPUSD,sell,0.02,0.02,2021/7/9 17:12,2021/7/9 17:13,1.38528,1.38519,0,-0.11,0.18,0.9,0,0,41
GBPUSD,sell,0.01,0.01,2021/7/9 16:40,2021/7/9 16:59,1.38498,1.38496,0,-0.05,0.02,0.2,0,0,1137
GBPUSD,sell,0.01,0.01,2021/7/9 16:45,2021/7/9 16:48,1.38583,1.38524,0,-0.05,0.59,5.9,0,0,191
XAUUSD,sell,0.01,0.01,2021/7/9 16:18,2021/7/9 16:21,1802.74,1801.98,0,-0.07,0.76,7.6,0,0,203
EURUSD,buy,0.01,0.01,2021/7/9 5:05,2021/7/9 6:08,1.18363,1.18375,0,-0.04,0.12,1.2,0,0,3763
EURUSD,buy,0.01,0.01,2021/7/8 18:41,2021/7/8 18:52,1.1841,1.1844,0,-0.04,0.3,3,0,0,644
EURUSD,sell,0.01,0.01,2021/7/8 16:55,2021/7/8 17:59,1.186,1.18538,0,-0.05,0.62,6.2,0,0,3853
EURUSD,sell,0.01,0.01,2021/7/8 17:29,2021/7/8 17:48,1.1864,1.18613,0,-0.05,0.27,2.7,0,0,1170
EURUSD,sell,0.01,0.01,2021/7/8 16:32,2021/7/8 16:46,1.18589,1.18543,0,-0.05,0.46,4.6,0,0,875
XAUUSD,sell,0.01,0.01,2021/7/8 15:43,2021/7/8 15:51,1817.33,1815.76,0,-0.07,1.57,15.7,0,0,442
XAUUSD,sell,0.01,0.01,2021/7/8 15:27,2021/7/8 15:38,1816.9,1816.56,0,-0.07,0.34,3.4,0,0,646
XAUUSD,sell,0.01,0.01,2021/7/8 14:14,2021/7/8 14:17,1816.55,1815.6,0,-0.07,0.95,9.5,0,0,182
XAUUSD,sell,0.01,0.01,2021/7/8 13:58,2021/7/8 14:00,1817.7,1816.25,0,-0.07,1.45,14.5,0,0,123
XAUUSD,sell,0.01,0.01,2021/7/8 11:59,2021/7/8 12:12,1813.85,1813.08,0,-0.07,0.77,7.7,0,0,776
