datetime,symbol,open,high,low,close,volume,floating_profit
2020-11-18 18:55:00,EURUSD,1.18675,1.18676,1.18643,1.18651,1094.74,0.0
2020-11-18 19:00:00,EURUSD,1.18652,1.18678,1.18632,1.18676,1775.88,0.0
2020-11-18 19:05:00,EURUSD,1.18677,1.18677,1.18657,1.18664,858.25,0.0
2020-11-18 19:10:00,EURUSD,1.18664,1.18667,1.18648,1.18651,888.11,0.0
2020-11-18 19:15:00,EURUSD,1.18651,1.18661,1.18638,1.18638,910.24,0.0
2020-11-18 19:20:00,EURUSD,1.18638,1.18645,1.18619,1.18628,1362.02,0.0
2020-11-18 19:25:00,EURUSD,1.18628,1.18631,1.18604,1.1861,1035.59,0.0
2020-11-18 19:30:00,EURUSD,1.1861,1.18617,1.18602,1.18613,842.88,0.0
2020-11-18 19:35:00,EURUSD,1.18613,1.18613,1.18582,1.18606,922.66,0.0
2020-11-18 19:40:00,EURUSD,1.18607,1.18647,1.18605,1.18645,621.6099999999999,0.0
2020-11-18 19:45:00,EURUSD,1.18644,1.18652,1.18638,1.18641,452.88,0.0
2020-11-18 19:50:00,EURUSD,1.18642,1.18652,1.18639,1.18645,505.33,0.0
2020-11-18 19:55:00,EURUSD,1.18646,1.18661,1.18627,1.18636,1255.02,0.0
2020-11-18 20:00:00,EURUSD,1.18636,1.18643,1.1862,1.18629,533.95,0.0
2020-11-18 20:05:00,EURUSD,1.18629,1.18654,1.18627,1.18652,468.49000000000007,0.0
2020-11-18 20:10:00,EURUSD,1.18652,1.18663,1.18649,1.18653,466.61,0.0
2020-11-18 20:15:00,EURUSD,1.18653,1.18671,1.18647,1.18655,381.64,0.0
2020-11-18 20:20:00,EURUSD,1.18656,1.18663,1.18655,1.18657,221.12,0.0
2020-11-18 20:25:00,EURUSD,1.18653,1.18653,1.18627,1.18627,362.64,0.0
2020-11-18 20:30:00,EURUSD,1.18627,1.18631,1.18591,1.18611,739.23,0.0
2020-11-18 20:35:00,EURUSD,1.18611,1.18612,1.18581,1.18583,869.4499999999999,0.0
2020-11-18 20:40:00,EURUSD,1.18584,1.18585,1.18564,1.18571,688.1500000000001,0.0
2020-11-18 20:45:00,EURUSD,1.18571,1.18572,1.18555,1.18557,946.46,0.0
2020-11-18 20:50:00,EURUSD,1.18558,1.18576,1.1853,1.18546,1233.15,0.0
2020-11-18 20:55:00,EURUSD,1.18546,1.18552,1.18527,1.18528,1645.5300000000002,0.0
2020-11-18 21:00:00,EURUSD,1.18528,1.18554,1.18525,1.18528,1310.7344999999998,0.0
2020-11-18 21:05:00,EURUSD,1.18528,1.18528,1.18506,1.18515,501.21,0.0
2020-11-18 21:10:00,EURUSD,1.18515,1.18516,1.18491,1.18497,354.72,0.0
2020-11-18 21:15:00,EURUSD,1.18496,1.18515,1.18494,1.18508,252.76,0.0
2020-11-18 21:20:00,EURUSD,1.18507,1.18528,1.18506,1.18524,338.07,0.0
2020-11-18 21:25:00,EURUSD,1.18523,1.18548,1.18523,1.18537,552.0,0.0
2020-11-18 21:30:00,EURUSD,1.18536,1.18537,1.18527,1.18528,766.6299999999999,0.0
2020-11-18 21:35:00,EURUSD,1.18529,1.18545,1.18527,1.18541,104.42,0.0
2020-11-18 21:40:00,EURUSD,1.18544,1.18548,1.18535,1.18543,342.18000000000006,0.0
2020-11-18 21:45:00,EURUSD,1.18543,1.18557,1.1854,1.18556,170.06,0.0
2020-11-18 21:50:00,EURUSD,1.18555,1.18562,1.18545,1.18549,119.28,0.0
2020-11-18 21:55:00,EURUSD,1.18549,1.18553,1.18525,1.18526,837.19,0.0
2020-11-18 22:00:00,EURUSD,1.18526,1.18557,1.18526,1.1855,22.45,0.0
2020-11-18 22:05:00,EURUSD,1.18551,1.18552,1.18551,1.18552,1.5,0.0
2020-11-18 22:10:00,EURUSD,1.18551,1.18552,1.18546,1.18546,5.25,0.0
2020-11-18 22:15:00,EURUSD,1.18548,1.18553,1.18534,1.18552,31.95,0.0
2020-11-18 22:20:00,EURUSD,1.18539,1.18552,1.18519,1.18535,30.74,0.0
2020-11-18 22:25:00,EURUSD,1.18537,1.18538,1.18535,1.18537,5.25,0.0
2020-11-18 22:30:00,EURUSD,1.18531,1.18549,1.18529,1.18534,72.01,0.0
2020-11-18 22:35:00,EURUSD,1.18533,1.1858,1.18529,1.18531,129.35,0.0
2020-11-18 22:40:00,EURUSD,1.18529,1.18542,1.18516,1.18541,31.0,0.0
2020-11-18 22:45:00,EURUSD,1.18541,1.18541,1.18518,1.18535,41.3,0.0
2020-11-18 22:50:00,EURUSD,1.18532,1.18533,1.18515,1.18516,29.59,0.0
2020-11-18 22:55:00,EURUSD,1.18515,1.18517,1.18515,1.18515,29.13,0.0
2020-11-18 23:00:00,EURUSD,1.18514,1.18533,1.18514,1.18519,230.31,0.0
2020-11-18 23:05:00,EURUSD,1.18518,1.18529,1.18518,1.18527,206.14,0.0
2020-11-18 23:10:00,EURUSD,1.18527,1.18529,1.18524,1.18526,149.98,0.0
2020-11-18 23:15:00,EURUSD,1.18524,1.1853,1.18522,1.18522,146.58999999999995,0.0
2020-11-18 23:20:00,EURUSD,1.18522,1.18523,1.18515,1.18522,341.37,0.0
2020-11-18 23:25:00,EURUSD,1.18522,1.18532,1.18521,1.1853,171.53,0.0
2020-11-18 23:30:00,EURUSD,1.1853,1.18534,1.18529,1.1853,49.24000000000001,0.0
2020-11-18 23:35:00,EURUSD,1.1853,1.18534,1.18528,1.18534,179.77,0.0
2020-11-18 23:40:00,EURUSD,1.18534,1.18534,1.18525,1.18527,81.85000000000001,0.0
2020-11-18 23:45:00,EURUSD,1.18526,1.18527,1.18511,1.18517,217.03,0.0
2020-11-18 23:50:00,EURUSD,1.18517,1.18518,1.18506,1.18509,338.97,0.0
2020-11-18 23:55:00,EURUSD,1.18507,1.18509,1.18448,1.18451,526.1,0.0
2020-11-19 00:00:00,EURUSD,1.18452,1.18452,1.18359,1.18371,2213.9700000000003,0.0
2020-11-19 00:05:00,EURUSD,1.18372,1.18401,1.1837,1.18376,1975.04,0.0
2020-11-19 00:10:00,EURUSD,1.18376,1.18378,1.18319,1.1832,957.63,0.0
2020-11-19 00:15:00,EURUSD,1.18321,1.18383,1.18318,1.18374,1873.59,0.0
2020-11-19 00:20:00,EURUSD,1.18374,1.18385,1.18365,1.1838,1960.21,0.0
2020-11-19 00:25:00,EURUSD,1.1838,1.1838,1.18339,1.18358,1571.91,0.0
2020-11-19 00:30:00,EURUSD,1.18358,1.18403,1.18358,1.18391,1892.36,0.0
2020-11-19 00:35:00,EURUSD,1.18393,1.18412,1.18391,1.18411,1374.31,0.0
2020-11-19 00:40:00,EURUSD,1.18411,1.18412,1.18376,1.18395,874.4200000000001,0.0
2020-11-19 00:45:00,EURUSD,1.18394,1.1842,1.18389,1.1842,1027.72,0.0
2020-11-19 00:50:00,EURUSD,1.1842,1.18423,1.18403,1.18408,965.61,0.0
2020-11-19 00:55:00,EURUSD,1.18407,1.18407,1.18354,1.1837,1712.65,0.0
2020-11-19 01:00:00,EURUSD,1.1837,1.18388,1.18334,1.18382,2102.25,0.0
2020-11-19 01:05:00,EURUSD,1.18382,1.18395,1.1837,1.18384,2009.2,0.0
2020-11-19 01:10:00,EURUSD,1.18386,1.18403,1.18382,1.18383,2005.73,0.0
2020-11-19 01:15:00,EURUSD,1.18384,1.18398,1.18376,1.18389,1189.8300000000002,0.0
2020-11-19 01:20:00,EURUSD,1.18389,1.18403,1.18383,1.18403,1393.59,0.0
2020-11-19 01:25:00,EURUSD,1.18405,1.18406,1.18385,1.18396,1020.09,0.0
2020-11-19 01:30:00,EURUSD,1.18397,1.18406,1.18387,1.18397,775.5899999999999,0.0
2020-11-19 01:35:00,EURUSD,1.18398,1.18399,1.1838,1.1839,905.7,0.0
2020-11-19 01:40:00,EURUSD,1.18391,1.18404,1.18385,1.18391,1292.55,0.0
2020-11-19 01:45:00,EURUSD,1.18391,1.18404,1.1839,1.18402,2126.81,0.0
2020-11-19 01:50:00,EURUSD,1.18403,1.18423,1.18393,1.18409,1808.4500000000005,0.0
2020-11-19 01:55:00,EURUSD,1.18409,1.18434,1.18409,1.18427,732.4,0.0
2020-11-19 02:00:00,EURUSD,1.18426,1.18457,1.18426,1.18452,1106.05,0.0
2020-11-19 02:05:00,EURUSD,1.18452,1.18455,1.18438,1.18447,1119.08,0.0
2020-11-19 02:10:00,EURUSD,1.18448,1.18455,1.18442,1.1845,1107.95,0.0
2020-11-19 02:15:00,EURUSD,1.1845,1.18454,1.18442,1.18447,633.31,0.0
2020-11-19 02:20:00,EURUSD,1.18448,1.18461,1.18443,1.18451,694.73,0.0
2020-11-19 02:25:00,EURUSD,1.1845,1.18467,1.18449,1.18456,779.98,0.0
2020-11-19 02:30:00,EURUSD,1.18455,1.18479,1.18451,1.18476,1182.71,0.0
2020-11-19 02:35:00,EURUSD,1.18475,1.18495,1.18464,1.18487,767.98,0.0
2020-11-19 02:40:00,EURUSD,1.18486,1.1851,1.18477,1.18501,1307.55,0.0
2020-11-19 02:45:00,EURUSD,1.18502,1.18512,1.18481,1.18486,891.1,0.0
2020-11-19 02:50:00,EURUSD,1.18487,1.18503,1.18472,1.18482,977.0,0.0
2020-11-19 02:55:00,EURUSD,1.18483,1.18483,1.18455,1.18455,1050.03,0.0
2020-11-19 03:00:00,EURUSD,1.18455,1.18478,1.18453,1.18472,766.25,0.0
2020-11-19 03:05:00,EURUSD,1.18471,1.18478,1.18459,1.18474,795.1700000000001,0.0
2020-11-19 03:10:00,EURUSD,1.18475,1.18484,1.18451,1.18452,1047.9,0.0
2020-11-19 03:15:00,EURUSD,1.18453,1.1847,1.18445,1.18458,636.73,0.0
2020-11-19 03:20:00,EURUSD,1.18457,1.18461,1.18447,1.18457,796.88,0.0
2020-11-19 03:25:00,EURUSD,1.18456,1.18469,1.18451,1.18452,484.69,0.0
2020-11-19 03:30:00,EURUSD,1.18452,1.18457,1.18446,1.18446,606.35,0.0
2020-11-19 03:35:00,EURUSD,1.18446,1.18454,1.18443,1.18449,538.4200000000001,0.0
2020-11-19 03:40:00,EURUSD,1.18447,1.1845,1.18423,1.1843,805.0600000000001,0.0
2020-11-19 03:45:00,EURUSD,1.18429,1.18434,1.18426,1.1843,868.29,0.0
2020-11-19 03:50:00,EURUSD,1.1843,1.18443,1.18429,1.18439,254.81,0.0
2020-11-19 03:55:00,EURUSD,1.18439,1.18439,1.18407,1.18421,486.3200000000001,0.0
2020-11-19 04:00:00,EURUSD,1.18421,1.1843,1.18411,1.18429,1021.15,0.0
2020-11-19 04:05:00,EURUSD,1.1843,1.18436,1.18425,1.18431,949.08,0.0
2020-11-19 04:10:00,EURUSD,1.18432,1.18446,1.18431,1.18443,734.5899999999999,0.0
2020-11-19 04:15:00,EURUSD,1.18443,1.18452,1.1844,1.18448,837.5799999999999,0.0
2020-11-19 04:20:00,EURUSD,1.18447,1.18456,1.18437,1.18455,2019.81,0.0
2020-11-19 04:25:00,EURUSD,1.18457,1.18467,1.18455,1.18467,725.98,0.0
2020-11-19 04:30:00,EURUSD,1.18466,1.18466,1.18453,1.18456,545.55,0.0
2020-11-19 04:35:00,EURUSD,1.18456,1.18461,1.18447,1.18452,809.9,0.0
2020-11-19 04:40:00,EURUSD,1.1845,1.18475,1.18449,1.18468,797.3499999999999,0.0
2020-11-19 04:45:00,EURUSD,1.1847,1.18475,1.18466,1.18473,496.86,0.0
2020-11-19 04:50:00,EURUSD,1.18472,1.18477,1.18463,1.1847,687.97,0.0
2020-11-19 04:55:00,EURUSD,1.1847,1.18478,1.18466,1.18469,2366.81,0.0
2020-11-19 05:00:00,EURUSD,1.1847,1.18475,1.18457,1.18472,813.1700000000001,0.0
2020-11-19 05:05:00,EURUSD,1.18471,1.18471,1.18452,1.18459,450.31,0.0
2020-11-19 05:10:00,EURUSD,1.18458,1.18458,1.18433,1.18437,527.06,0.0
2020-11-19 05:15:00,EURUSD,1.18437,1.18442,1.1843,1.18435,626.32,0.0
2020-11-19 05:20:00,EURUSD,1.18434,1.18438,1.18426,1.18436,669.17,0.0
2020-11-19 05:25:00,EURUSD,1.18437,1.18458,1.18437,1.18458,741.75,0.0
2020-11-19 05:30:00,EURUSD,1.1846,1.18475,1.18459,1.18473,598.27,0.0
2020-11-19 05:35:00,EURUSD,1.18474,1.18488,1.18473,1.18483,621.76,0.0
2020-11-19 05:40:00,EURUSD,1.18481,1.18483,1.18468,1.18482,1396.3000000000002,0.0
2020-11-19 05:45:00,EURUSD,1.18482,1.18493,1.18473,1.18489,1336.42,0.0
2020-11-19 05:50:00,EURUSD,1.18489,1.18498,1.18486,1.18488,458.0,0.0
2020-11-19 05:55:00,EURUSD,1.18488,1.1852,1.18487,1.18503,1698.12,0.0
2020-11-19 06:00:00,EURUSD,1.18503,1.18516,1.18488,1.18489,1632.39,0.0
2020-11-19 06:05:00,EURUSD,1.18489,1.18496,1.18467,1.18472,1196.09,0.0
2020-11-19 06:10:00,EURUSD,1.18474,1.18477,1.18465,1.18472,935.78,0.0
2020-11-19 06:15:00,EURUSD,1.18473,1.18478,1.18457,1.18465,989.35,0.0
2020-11-19 06:20:00,EURUSD,1.18464,1.18474,1.18456,1.18471,975.97,0.0
2020-11-19 06:25:00,EURUSD,1.18472,1.18483,1.18453,1.1848,1383.04,0.0
2020-11-19 06:30:00,EURUSD,1.18481,1.18494,1.18463,1.18493,991.91,0.0
2020-11-19 06:35:00,EURUSD,1.18493,1.18502,1.18485,1.18493,1377.55,0.0
2020-11-19 06:40:00,EURUSD,1.18493,1.18498,1.18488,1.18489,1085.9499999999998,0.0
2020-11-19 06:45:00,EURUSD,1.18489,1.18509,1.18484,1.18495,1129.1999999999998,-0.40999999999977044
2020-11-19 06:50:00,EURUSD,1.18496,1.18509,1.18489,1.18499,997.1,-0.40999999999977044
2020-11-19 06:55:00,EURUSD,1.18499,1.18519,1.18499,1.18508,1265.29,-0.7099999999997374
2020-11-19 07:00:00,EURUSD,1.18507,1.1852,1.18488,1.18517,1239.86,-0.7399999999999339
2020-11-19 07:05:00,EURUSD,1.18518,1.18519,1.18474,1.18501,1088.61,-0.7099999999997374
2020-11-19 07:10:00,EURUSD,1.185,1.18521,1.18491,1.18498,1223.6,-0.7700000000001305
2020-11-19 07:15:00,EURUSD,1.18502,1.18518,1.18499,1.18514,899.0500000000001,-0.6799999999995409
2020-11-19 07:20:00,EURUSD,1.18517,1.18522,1.18487,1.18505,1156.68,-0.7999999999996609
2020-11-19 07:25:00,EURUSD,1.18505,1.18509,1.1849,1.18497,986.4,-0.40999999999977044
2020-11-19 07:30:00,EURUSD,1.18498,1.18511,1.18485,1.18511,1420.1,-0.4700000000001635
2020-11-19 07:35:00,EURUSD,1.1851,1.1852,1.18496,1.185,1095.4699999999998,-0.7399999999999339
2020-11-19 07:40:00,EURUSD,1.185,1.1852,1.185,1.1851,1268.56,-0.7399999999999339
2020-11-19 07:45:00,EURUSD,1.18511,1.18513,1.18455,1.18455,1572.08,-0.5299999999998904
2020-11-19 07:50:00,EURUSD,1.18456,1.18474,1.18426,1.18455,2000.85,0.640000000000447
2020-11-19 07:55:00,EURUSD,1.18455,1.18457,1.18422,1.18442,3560.24,1.1500000000004573
2020-11-19 08:00:00,EURUSD,1.18445,1.18498,1.18444,1.18474,2517.44,-0.07999999999960694
2020-11-19 08:05:00,EURUSD,1.18474,1.18483,1.1839,1.1843,3494.46,0.37000000000001043
2020-11-19 08:10:00,EURUSD,1.18433,1.18446,1.18403,1.18422,1626.7399999999998,1.4799999999999547
2020-11-19 08:15:00,EURUSD,1.18422,1.18428,1.1836,1.18381,2151.05,2.0200000000001617
2020-11-19 08:20:00,EURUSD,1.1838,1.18401,1.18358,1.18358,2799.4,0.0
2020-11-19 08:25:00,EURUSD,1.18358,1.18367,1.18344,1.18358,2372.19,0.0
2020-11-19 08:30:00,EURUSD,1.1836,1.18365,1.18322,1.18337,2152.64,0.0
2020-11-19 08:35:00,EURUSD,1.18338,1.18339,1.1833,1.18334,1943.48,0.0
2020-11-19 08:40:00,EURUSD,1.18335,1.18377,1.18331,1.18377,1648.82,0.0
2020-11-19 08:45:00,EURUSD,1.18377,1.18397,1.18322,1.18323,2672.34,0.0
2020-11-19 08:50:00,EURUSD,1.18325,1.18329,1.18231,1.18232,3360.95,0.0
2020-11-19 08:55:00,EURUSD,1.18231,1.1827,1.18217,1.18267,4648.91,0.0
2020-11-19 09:00:00,EURUSD,1.18266,1.18301,1.18226,1.1829,3423.86,0.0
2020-11-19 09:05:00,EURUSD,1.1829,1.18342,1.18287,1.18313,2298.9800000000005,0.0
2020-11-19 09:10:00,EURUSD,1.18313,1.18334,1.18296,1.18321,1818.58,0.0
2020-11-19 09:15:00,EURUSD,1.18323,1.18327,1.18265,1.18276,2901.9,0.0
2020-11-19 09:20:00,EURUSD,1.18276,1.1829,1.18252,1.18272,1827.59,0.0
2020-11-19 09:25:00,EURUSD,1.18273,1.18283,1.18261,1.18277,2677.69,0.0
2020-11-19 09:30:00,EURUSD,1.18278,1.18343,1.18271,1.18336,4116.01,0.0
2020-11-19 09:35:00,EURUSD,1.18336,1.18337,1.18279,1.18306,2407.33,0.0
2020-11-19 09:40:00,EURUSD,1.18306,1.18343,1.18296,1.18341,2650.23,0.0
2020-11-19 09:45:00,EURUSD,1.18341,1.18356,1.18291,1.18292,2379.46,0.0
2020-11-19 09:50:00,EURUSD,1.18291,1.18318,1.18288,1.18296,1934.67,0.0
2020-11-19 09:55:00,EURUSD,1.18296,1.18301,1.18272,1.18294,2717.17,0.0
2020-11-19 10:00:00,EURUSD,1.18294,1.18323,1.18278,1.18313,2670.53,0.0
2020-11-19 10:05:00,EURUSD,1.18312,1.18319,1.18276,1.18288,2929.98,0.0
2020-11-19 10:10:00,EURUSD,1.18287,1.18287,1.18234,1.18243,3500.53,0.0
2020-11-19 10:15:00,EURUSD,1.18243,1.18247,1.18161,1.18238,4067.52,0.0
2020-11-19 10:20:00,EURUSD,1.18237,1.1825,1.18216,1.18223,1936.2000000000005,0.0
2020-11-19 10:25:00,EURUSD,1.18224,1.1824,1.18201,1.18213,1361.88,0.0
2020-11-19 10:30:00,EURUSD,1.18213,1.18261,1.18198,1.18261,1785.12,0.0
2020-11-19 10:35:00,EURUSD,1.18262,1.18272,1.18235,1.18251,1453.98,0.0
2020-11-19 10:40:00,EURUSD,1.18251,1.18254,1.1823,1.18241,1430.2700000000002,0.0
2020-11-19 10:45:00,EURUSD,1.18244,1.18283,1.18238,1.18264,2473.18,0.0
2020-11-19 10:50:00,EURUSD,1.18264,1.18306,1.18264,1.18304,2234.36,0.0
2020-11-19 10:55:00,EURUSD,1.18303,1.18305,1.18252,1.18272,1501.23,0.0
2020-11-19 11:00:00,EURUSD,1.18273,1.18285,1.1825,1.18251,1800.4299999999998,0.0
2020-11-19 11:05:00,EURUSD,1.1825,1.18292,1.18236,1.18277,3392.83,0.0
2020-11-19 11:10:00,EURUSD,1.18277,1.18301,1.18266,1.18266,1584.19,0.0
2020-11-19 11:15:00,EURUSD,1.18265,1.18275,1.18236,1.18241,2044.74,0.0
2020-11-19 11:20:00,EURUSD,1.18242,1.18262,1.18229,1.18249,1918.75,0.0
2020-11-19 11:25:00,EURUSD,1.18247,1.18273,1.18242,1.18271,1106.22,0.0
2020-11-19 11:30:00,EURUSD,1.18272,1.18275,1.18246,1.18254,1872.46,0.0
2020-11-19 11:35:00,EURUSD,1.18255,1.1829,1.18245,1.18275,1704.9899999999998,0.0
2020-11-19 11:40:00,EURUSD,1.18275,1.18336,1.18275,1.18329,2250.72,0.0
2020-11-19 11:45:00,EURUSD,1.18329,1.18371,1.18327,1.18368,2287.98,-0.16999999999967244
2020-11-19 11:50:00,EURUSD,1.18368,1.18385,1.18355,1.18359,1222.68,-0.8699999999998174
2020-11-19 11:55:00,EURUSD,1.1836,1.18381,1.18355,1.1838,1970.04,-0.6699999999996173
2020-11-19 12:00:00,EURUSD,1.1838,1.18381,1.18364,1.18365,1666.66,-0.6699999999996173
2020-11-19 12:05:00,EURUSD,1.18365,1.18377,1.18349,1.18374,1360.78,-0.46999999999941733
2020-11-19 12:10:00,EURUSD,1.18375,1.18376,1.18352,1.1836,1567.6,-0.41999999999908977
2020-11-19 12:15:00,EURUSD,1.1836,1.18371,1.18347,1.18359,1707.64,-0.16999999999967244
2020-11-19 12:20:00,EURUSD,1.18358,1.18365,1.1834,1.18342,1404.23,0.13000000000007247
2020-11-19 12:25:00,EURUSD,1.18342,1.18362,1.18329,1.18362,1668.1,0.2800000000010552
2020-11-19 12:30:00,EURUSD,1.1836,1.18372,1.18341,1.18349,2088.68,-0.22
2020-11-19 12:35:00,EURUSD,1.1835,1.1835,1.18327,1.18327,1872.15,0.880000000000545
2020-11-19 12:40:00,EURUSD,1.18329,1.1836,1.18321,1.18347,3066.5000000000005,0.3800000000006001
2020-11-19 12:45:00,EURUSD,1.18346,1.18352,1.18334,1.18351,2787.41,0.7800000000010001
2020-11-19 12:50:00,EURUSD,1.18351,1.18413,1.1835,1.18399,2423.33,-2.2699999999989973
2020-11-19 12:55:00,EURUSD,1.184,1.18413,1.18354,1.18357,3401.11,-2.2699999999989973
2020-11-19 13:00:00,EURUSD,1.18357,1.18365,1.18291,1.18302,3235.7601,0.13000000000007247
2020-11-19 13:05:00,EURUSD,1.18303,1.18318,1.18284,1.18315,2464.24,2.4800000000010347
2020-11-19 13:10:00,EURUSD,1.18316,1.18328,1.18312,1.18326,2419.89,1.9799999999999798
2020-11-19 13:15:00,EURUSD,1.18326,1.18364,1.18301,1.18356,2363.81,0.18000000000040003
2020-11-19 13:20:00,EURUSD,1.18355,1.18357,1.18338,1.1834,2419.63,0.5300000000004725
2020-11-19 13:25:00,EURUSD,1.18341,1.18345,1.18305,1.18306,1432.58,1.1300000000010726
2020-11-19 13:30:00,EURUSD,1.18307,1.18318,1.18289,1.18304,1595.55,2.4800000000010347
2020-11-19 13:35:00,EURUSD,1.18304,1.18314,1.18273,1.183,2927.52,2.6800000000001245
2020-11-19 13:40:00,EURUSD,1.18299,1.18312,1.18284,1.18309,2568.78,2.7800000000007796
2020-11-19 13:45:00,EURUSD,1.18308,1.18308,1.18275,1.18308,2589.83,2.9800000000009796
2020-11-19 13:50:00,EURUSD,1.18307,1.18348,1.18299,1.18309,3002.54,0.9800000000000899
2020-11-19 13:55:00,EURUSD,1.18309,1.18319,1.18283,1.18302,3343.86,2.430000000000707
2020-11-19 14:00:00,EURUSD,1.18302,1.18304,1.18257,1.18271,2004.81,3.1800000000000694
2020-11-19 14:05:00,EURUSD,1.1827,1.18276,1.18244,1.18261,1625.53,0.0
2020-11-19 14:10:00,EURUSD,1.18261,1.18293,1.18241,1.18249,1819.81,-0.14999999999994898
2020-11-19 14:15:00,EURUSD,1.18248,1.18263,1.18228,1.18251,1599.8200000000002,0.44999999999998497
2020-11-19 14:20:00,EURUSD,1.18252,1.18264,1.1822,1.18226,2476.53,0.0
2020-11-19 14:25:00,EURUSD,1.18227,1.18274,1.18219,1.18253,2609.91,0.0
2020-11-19 14:30:00,EURUSD,1.18253,1.18253,1.18183,1.18224,3715.7901,0.0
2020-11-19 14:35:00,EURUSD,1.18223,1.18273,1.18223,1.18259,2905.49,0.0
2020-11-19 14:40:00,EURUSD,1.18259,1.18265,1.1823,1.18253,2942.21,0.0
2020-11-19 14:45:00,EURUSD,1.18255,1.18331,1.18253,1.1833,1585.67,0.0
2020-11-19 14:50:00,EURUSD,1.1833,1.1833,1.18286,1.18314,2393.0,0.0
2020-11-19 14:55:00,EURUSD,1.18313,1.18332,1.18294,1.18312,2002.42,0.0
2020-11-19 15:00:00,EURUSD,1.1831,1.18357,1.18293,1.1831,2302.52,-0.9100000000000429
2020-11-19 15:05:00,EURUSD,1.18309,1.1834,1.18293,1.1833,2363.57,-0.5700000000000359
2020-11-19 15:10:00,EURUSD,1.18329,1.18349,1.18307,1.18314,2810.6,-0.28999999999997794
2020-11-19 15:15:00,EURUSD,1.18315,1.18339,1.18305,1.18331,3116.9100000000003,-0.09
2020-11-19 15:20:00,EURUSD,1.18331,1.18353,1.18308,1.18308,2951.94,-0.37000000000005795
2020-11-19 15:25:00,EURUSD,1.18309,1.1835,1.18282,1.18337,3220.6600000000003,-0.31000000000010897
2020-11-19 15:30:00,EURUSD,1.18338,1.18351,1.18321,1.18326,2736.3100000000004,-0.33000000000024
2020-11-19 15:35:00,EURUSD,1.18323,1.1837,1.18323,1.18355,2306.13,-0.7100000000000649
2020-11-19 15:40:00,EURUSD,1.18356,1.18412,1.1835,1.18398,2141.23,-2.040000000000599
2020-11-19 15:45:00,EURUSD,1.18398,1.18456,1.18398,1.18433,2444.04,-4.240000000000578
2020-11-19 15:50:00,EURUSD,1.18433,1.18437,1.18391,1.18421,2235.08,-3.289999999999906
2020-11-19 15:55:00,EURUSD,1.1842,1.18435,1.18385,1.18396,3086.83,-3.190000000000361
2020-11-19 16:00:00,EURUSD,1.18396,1.18438,1.18386,1.18438,2570.0,-3.3400000000002334
2020-11-19 16:05:00,EURUSD,1.18437,1.18442,1.18408,1.18419,1179.41,-3.5400000000004335
2020-11-19 16:10:00,EURUSD,1.18421,1.18421,1.18345,1.18367,1983.72,-2.4900000000002165
2020-11-19 16:15:00,EURUSD,1.18366,1.18398,1.18366,1.1839,1407.0,-1.270000000000181
2020-11-19 16:20:00,EURUSD,1.18389,1.18428,1.18383,1.18428,1572.67,-1.870000000000115
2020-11-19 16:25:00,EURUSD,1.18427,1.18437,1.18404,1.18406,2169.05,-2.0499999999999616
2020-11-19 16:30:00,EURUSD,1.18408,1.18445,1.18402,1.1843,2363.49,-2.7700000000002087
2020-11-19 16:35:00,EURUSD,1.18431,1.18432,1.18388,1.18394,1744.65,-2.1200000000003913
2020-11-19 16:40:00,EURUSD,1.18395,1.18402,1.18388,1.18393,1187.1899999999998,-1.350000000000261
2020-11-19 16:45:00,EURUSD,1.18392,1.18416,1.18382,1.1839,1479.56,-1.630000000000319
2020-11-19 16:50:00,EURUSD,1.18389,1.18397,1.18374,1.18394,1070.77,-1.25000000000005
2020-11-19 16:55:00,EURUSD,1.18395,1.1844,1.18395,1.18421,1465.29,-2.1099999999999106
2020-11-19 17:00:00,EURUSD,1.18421,1.18434,1.18407,1.18426,1540.34,-1.9900000000000129
2020-11-19 17:05:00,EURUSD,1.18424,1.18451,1.18414,1.18449,1281.5700000000002,-2.3300000000000196
2020-11-19 17:10:00,EURUSD,1.18449,1.18467,1.18435,1.18467,1744.79,-3.9399999999992903
2020-11-19 17:15:00,EURUSD,1.18466,1.18475,1.18453,1.18459,1923.79,-4.699999999999577
2020-11-19 17:20:00,EURUSD,1.1846,1.18477,1.1846,1.18473,1090.81,-4.900000000000888
2020-11-19 17:25:00,EURUSD,1.18473,1.18489,1.1847,1.18477,1017.11,-6.099999999999867
2020-11-19 17:30:00,EURUSD,1.18477,1.18506,1.18477,1.18497,1253.19,-7.799999999999903
2020-11-19 17:35:00,EURUSD,1.18497,1.18507,1.18477,1.1849,634.75,-7.900000000000558
2020-11-19 17:40:00,EURUSD,1.1849,1.18491,1.18453,1.18457,852.25,-6.299999999998957
2020-11-19 17:45:00,EURUSD,1.18458,1.18464,1.18451,1.18462,907.57,-3.5999999999990324
2020-11-19 17:50:00,EURUSD,1.18463,1.18465,1.18448,1.18448,745.4100000000001,-3.4700000000001316
2020-11-19 17:55:00,EURUSD,1.18447,1.18478,1.18447,1.18463,986.66,-4.1199999999999495
2020-11-19 18:00:00,EURUSD,1.18462,1.18488,1.18462,1.18478,908.32,-4.619999999999894
2020-11-19 18:05:00,EURUSD,1.18477,1.18482,1.18462,1.18466,648.07,-4.3200000000001495
2020-11-19 18:10:00,EURUSD,1.18467,1.18481,1.18464,1.18473,1194.78,-4.269999999999822
